code,name,country,lat,lon
AUHPP,Happy Valley,AU,-35.08333,138.53333
AUHPT,Hay Point,AU,-21.298313,149.2693543
AUHTH,Heathcote,AU,-36.91667,144.71667
AUHTT,Halletts Cove,AU,-35.06667,138.5
AUHWD,Hanwood,AU,-34.33333,146.03333
AUIGF,Ingle Farm,AU,-34.83333,138.63333
AUIPS,Ipswich,AU,-27.6160323,152.7608348
AUIRY,Irymple,AU,-34.25,142.16667
AUJML,Laurieton,AU,-31.65,152.8
AUKAN,Kangarilla,AU,-35.15,138.65
AUKAY,Kayena,AU,-41.18333,146.88333
AUKEI,Keith,AU,-36.1,140.35
AUKGC,Kingscote,AU,-35.6524847,137.6367523
AUKIT,Kingston,AU,-36.8391699,139.8471033
AUKJH,Welland,AU,-34.9,138.53333
AUKLL,Maryknoll,AU,-38.034305,145.604829
AUKLP,Klein Point,AU,-34.95972,137.78056
AUKNG,Kensington Gardens,AU,-34.9197256,138.6631867
AUKOI,Koolan Island,AU,-16.125278,123.738333
AUKRB,Karumba,AU,-17.48333,140.83333
AUKTR,Katherine,AU,-14.4646157,132.2635993
AUKUR,Kurnell,AU,-34.0222379,151.1880555
AUKWI,Kwinana,AU,-32.2431049,115.8253914
AULAB,Lady Barron,AU,-40.2114066,148.2420655
AULAN,Langarra,AU,-12.08333,135.35
AULDH,Lord Howe Is,AU,-31.5233816,159.0636715
AULEN,Lakes Entrance,AU,-37.88333,147.98333
AULKU,Torrensville,AU,-34.9197846,138.5597989
AULME,Bangholme,AU,-38.0483919,145.1720859
AULMQ,Lake Macquarie,AU,-33.06667,151.6
AULOW,Lisarow,AU,-33.38333,151.36667
AULST,Launceston,AU,-41.4340813,147.1373496
AULUB,Lucky Bay,AU,-33.7028527,137.0417716
AULUC,Lucinda,AU,-18.532484,146.3372932
AULYD,Lilydale,AU,-37.75,145.36667
AUMAR,Marrickville,AU,-33.91667,151.16667
AUMBH,Maryborough,AU,-25.537583,152.7019182
AUMBY,Maribyrnong,AU,-37.78333,144.88333
AUMDC,Mordialloc,AU,-38.01667,145.08333
AUMEL,Melbourne,AU,-37.81667,144.96667
AUMHW,Mount Hawthorn,AU,-31.91667,115.83333
AUMIB,Milner Bay,AU,-13.8549589,136.4131801
AUMID,Midland,AU,-31.8890099,116.002453
AUMIL,Milperra,AU,-33.9388237,150.9846424
AUMKY,Mackay,AU,-21.15,149.2
AUMLI,Melville Island,AU,-11.55,130.93333
AUMLL,Mooloolaba,AU,-26.68333,153.13333
AUMOK,Moorook,AU,-34.28333,140.35
AUMON,Montara Field,AU,-12.672361,124.5395
AUMOU,Mourilyan,AU,-17.5746875,146.0551112
AUMOW,Mowbray Heights,AU,-41.38333,147.13333
AUMQI,Macquarie Island,AU,-54.6318143,158.8617576
AUMRK,Macquarie Park,AU,-33.76667,151.11667
AUMRS,Melrose,AU,-32.8265904,138.1875684
AUMWA,Mulwala,AU,-36.0,146.0
AUNB2,North Bridge,AU,-35.0753161,139.2647552
AUNEQ,Nericon,AU,-34.2,146.03333
AUNGH,Nganhurra,AU,-21.48333,114.0
AUNHU,Nhulunbuy,AU,-12.18333,136.78333
AUNIV,Ningaloo Vision,AU,-21.4,114.08333
AUNLK,New Norfolk,AU,-42.78333,147.06667
AUNSB,Broke,AU,-32.75,151.1
AUNTL,Newcastle,AU,-32.9192953,151.7795348
AUOKF,Oak Flats,AU,-34.55,150.81667
AUONS,Onslow,AU,-21.65,115.1
AUOSB,Osborne Island,AU,-14.31762,126.0194429
AUP6D,Aspendale,AU,-38.03333,145.1
AUPAE,Port Adelaide,AU,-34.8342755,138.5123548
AUPAG,Paddington,AU,-33.88333,151.21667
AUPAL,Palmerston,AU,-12.4799608,130.9844108
AUPAU,Port Arthur,AU,-43.1435301,147.8440404
AUPBN,Port of Brisbane,AU,-27.38333,153.16667
AUPBT,Port Botany,AU,-33.9734678,151.2178519
AUPBY,Port Bonython,AU,-32.9666335,137.7416013
AUPCT,Port Curtis,AU,-23.4195405,150.5443293
AUPDI,Port Denison,AU,-29.26667,114.93333
AUPEL,Pelican Point,AU,-37.927273,140.4233202
AUPEN,Pendle Hills,AU,-33.8,150.95
AUPER,Perth,AU,-31.95,115.85
AUPEX,Exmouth,AU,-21.9324401,114.1258094
AUPGI,Port Giles,AU,-35.0219216,137.7619583
AUPHE,Port Hedland,AU,-20.3111814,118.5801181
AUPHP,Point Henry Pier/Melbourne,AU,-38.11667,144.43333
AUPHR,Prahran,AU,-37.85,145.0
AUPHU,Port Huon,AU,-43.1556251,146.9698095
AUPIC,Picton,AU,-34.18333,150.6
AUPIS,Phillip Island,AU,-38.48333,145.23333
AUPJK,Port Jackson,AU,-33.858333,151.233333
AUPKL,Port Kembla,AU,-34.4703383,150.8953674
AUPKY,Port Kenny,AU,-33.16667,134.68333
AUPLA,Port Latta,AU,-40.8517723,145.3818738
AUPLO,Port Lincoln,AU,-34.7211905,135.8592218
AUPMK,Palm Island,AU,-18.702764,146.564155
AUPOR,Port Melbourne,AU,-37.83333,144.93333
AUPPI,Port Pirie,AU,-33.1791249,138.0058614
AUPQQ,Port Macquarie,AU,-31.4299499,152.9103525
AUPRC,Price,AU,-34.2860881,137.9941771
AUPSM,Point Samson,AU,-20.6304515,117.194867
AUPST,Port Stanvac,AU,-35.1103229,138.4913504
AUPTI,Port Douglas,AU,-16.4845983,145.4636294
AUPTJ,Portland,AU,-38.3456231,141.6042304
AUPTL,Port Alma,AU,-23.5796475,150.7788024
AUPTW,Port Willunga,AU,-35.26667,138.45
AUPUG,Port Augusta,AU,-32.4908819,137.7639874
AUPWI,Point Wilson,AU,-38.0211,144.529
AUPWL,Port Walcott,AU,-20.612057,117.1601648
AUPYE,Pyrenees,AU,-37.3301195,143.4238023
AUPYR,Pyrmont,AU,-33.86667,151.18333
AUPYT,Pleystowe,AU,-21.15,149.01667
AUQDN,Eden,AU,-37.0640494,149.9035118
AURAB,Rapid Bay,AU,-35.5273156,138.1909552
AURAF,Raffles Bay,AU,-11.26667,132.38333
AURBU,Roebourne,AU,-20.7723709,117.145828
AURCM,Richmond,AU,-21.096944,149.13
AURDN,Risdon,AU,-42.8238016,147.3196055
AURDS,Rhodes,AU,-33.83333,151.08333
AUREV,Revesby,AU,-33.95,151.0
AURLL,Reynella,AU,-35.0965682,138.5216167
AURNB,Rosslyn Bay,AU,-23.16667,150.78333
AUROB,Robe,AU,-37.18333,139.75
AUROK,Rockhampton,AU,-23.3782137,150.5134227
AUROZ,Rozelle,AU,-33.85,151.16667
AURTS,Rottnest Island,AU,-32.0069345,115.5207677
AURYP,Rocky Point,AU,-34.9870309,118.1128078
AUSBN,South Brisbane,AU,-27.46667,153.01667
AUSCL,Clare,AU,-33.83333,138.6
AUSCY,Scoresby,AU,-37.9,145.21667
AUSGT,Sandgate,AU,-32.86667,151.7
AUSHB,Shark Bay,AU,-25.8060618,113.9073701
AUSHC,Crux,AU,-12.95,124.43333
AUSKA,Skardon River,AU,-11.75,142.01667
AUSKY,Skye,AU,-34.9244298,138.692899
AUSMR,Seventeen Mile Rocks/Brisbane,AU,-27.55,152.95
AUSOL,Shea Oak Log,AU,-34.51667,138.81667
AUSPO,Spreyton,AU,-41.21667,146.35
AUSRN,Strahan,AU,-42.1525389,145.3282194
AUSSH,Sellicks Hill,AU,-35.3310573,138.4953819
AUSTA,Stanley,AU,-40.7605718,145.2945184
AUSTR,South Trees,AU,-23.9,151.28333
AUSUH,Surry Hills,AU,-33.88333,151.21667
AUSWR,South West Rocks,AU,-30.8943859,153.040677
AUSYD,Sydney,AU,-33.85,151.2
AUSYL,Sylvania,AU,-34.01667,151.1
AUT3P,Port Hacking,AU,-34.06667,151.13333
AUTHE,Thevenard,AU,-32.1457473,133.6540362
AUTHS,Tweed Heads South,AU,-28.2,153.53333
AUTIS,Thursday Island,AU,-10.561097,142.2470989
AUTOL,Toombul,AU,-27.4,153.05
AUTOR,Toronto,AU,-33.0,151.6
AUTRB,Trial Bay,AU,-30.8667,153.05
AUTRD,Tooradin,AU,-38.21667,145.38333
AUTRI,Troughton Island,AU,-13.75,126.13333
AUTSV,Townsville,AU,-19.2569391,146.8239537
AUTTS,Blackmans Bay,AU,-42.98333,147.31667
AUULA,Ulladulla,AU,-35.35,150.41667
AUULT,Ultimo,AU,-33.8794728,151.1984346
AUUMB,Umbakumba,AU,-13.85,136.8
AUURN,Urangan,AU,-25.287209,152.8981059
AUUSL,Useless Loop,AU,-26.1304798,113.4170266
AUVAR,Varanus Island,AU,-20.650833,115.574167
AUVGH,Van Gogh Terminal,AU,-21.4,114.08333
AUVIB,Boronia,AU,-37.8563043,145.2859658
AUVIC,Newtown,AU,-37.7,143.65
AUVIT,Wishart,AU,-27.5514355,153.1031592
AUWAL,Wallaroo,AU,-33.9308118,137.6272608
AUWAZ,Warwick,AU,-28.2163204,152.0327039
AUWBT,Woollybutt (Oil facility),AU,-21.05,114.86667
AUWEI,Weipa,AU,-12.6386641,141.8710861
AUWEP,Westernport,AU,-38.424716,145.254785
AUWHL,Welshpool,AU,-38.66667,146.43333
AUWIH,Wingham,AU,-31.86667,152.36667
AUWMB,Warrnambool,AU,-38.3826242,142.4814199
AUWNB,Withnell Bay,AU,-20.58333,116.78333
AUWOO,Woolloomooloo,AU,-33.86667,151.21667
AUWOT,Wonthaggi,AU,-38.6043664,145.5913433
AUWRB,Werribee,AU,-37.9,144.65
AUWSI,Whitsunday Island,AU,-20.25,149.01667
AUWSN,Warners Bay,AU,-32.96667,151.65
AUWTN,Webberton,AU,-28.75,114.61667
AUWTW,Waterways,AU,-38.0,145.11667
AUWWP,Wentworth Point,AU,-33.83333,151.06667
AUWYA,Whyalla,AU,-33.0382085,137.5843572
AUWYN,Wyndham,AU,-15.4867977,128.1236196
AUYAM,Yampi,AU,-16.1272,123.56
AUYBA,Yamba,AU,-29.44,153.3594444
AUYRR,Yarra Junction,AU,-37.78333,145.61667
AUZBO,Bowen,AU,-20.012125,148.2462901
AWAUA,Aruba,AW,12.5,-69.96667
AWBAR,Barcadera,AW,12.48333,-69.98333
AWBUS,Bushiribana,AW,12.55,-69.96667
AWORJ,Oranjestad,AW,12.516667,-70.05
AWSNL,Sint Nicolaas,AW,12.433333,-69.916667
AXMHQ,Mariehamn (Maarianhamina),AX,60.1,19.95
AZALA,Alat,AZ,39.95,49.4
AZBAK,Baku,AZ,40.3755885,49.8328009
AZKMZ,Khachmaz,AZ,41.4655339,48.8011599
AZQDG,Qaradag,AZ,40.6079721,45.8083158
AZSHI,Shirvan,AZ,39.91667,48.91667
AZSUQ,Sumqayit,AZ,40.58333,49.66667
BA4CA,Cazin,BA,44.96667,15.93333
BADOJ,Domaljevac,BA,45.05,18.56667
BAFOJ,Fojnica,BA,43.95,17.9
BAJBA,Jablanica,BA,43.65,17.75
BAMAG,Maglaj,BA,44.53333,18.08333
BANEM,Neum,BA,42.91667,17.61667
BASMT,Sanski Most,BA,44.76667,16.66667
BAVGS,Vogosca,BA,43.9,18.35
BAZNK,Zvornik,BA,44.38333,19.1
BBBGI,Bridgetown,BB,13.0977832,-59.6184184
BBSTM,Saint Michael,BB,13.11667,-59.6
BDASJ,Ashuganj,BD,24.03333,91.01667
BDBNP,Benapole,BD,23.05,88.9
BDBZL,Barisal,BD,22.7047521,90.370729
BDCGP,Chattogram,BD,22.33333,91.83333
BDCHL,Chalna,BD,22.6038492,89.5210646
BDKHL,Khulna,BD,22.8171664,89.563759
BDMGL,Mongla,BD,22.4679228,89.6040074
BDMUN,Munshiganj,BD,23.55,90.53333
BDNAR,Narayanganj,BD,23.6236732,90.4988075
BDPAY,Payra Port,BD,21.93333,90.26667
BDPCR,Panchashar,BD,23.56667,90.5
BDPGN,Pangaon,BD,23.65,90.45
BE7PD,Athis,BE,50.36667,3.76667
BE9IR,Eben-Emael,BE,50.8,5.66667
BEAAB,Aalst,BE,50.93333,4.03333
BEAAL,Aalter,BE,51.08333,3.45
BEADK,Adinkerke,BE,51.06667,2.6
BEAEJ,Arendonk,BE,51.31667,5.08333
BEAFN,Afsnee,BE,51.03333,3.66667
BEAGT,Argenteau,BE,50.7,5.7
BEAHE,Antheit,BE,50.55,5.21667
BEAMY,Amay,BE,50.55,5.31667
BEANB,Angleur,BE,50.61667,5.58333
BEAND,Andenne,BE,50.48333,5.1
BEANH,Anhée,BE,50.31667,4.88333
BEANR,Antwerpen,BE,51.21667,4.41667
BEAPL,Appels,BE,51.03333,4.06667
BEAPS,Ampsin,BE,50.53333,5.28333
BEAPT,Appelterre-Eichem,BE,50.81667,3.96667
BEASP,Asper,BE,50.91667,3.65
BEASR,Anseremme,BE,50.25,4.9
BEAST,Astene,BE,50.98333,3.55
BEATH,Ath,BE,50.61667,3.76667
BEATO,Antoing,BE,50.56667,3.45
BEAVE,Annevoie,BE,50.33333,4.83333
BEAVG,Anvaing,BE,50.6828,3.5611
BEAVL,Avelgem,BE,50.76667,3.43333
BEAVS,Auvelais,BE,50.45,4.61667
BEBAI,Baillonville,BE,50.28333,5.33333
BEBAN,Ben-Ahin,BE,50.51667,5.16667
BEBAT,Battel,BE,51.05,4.45
BEBAZ,Bazel,BE,51.15,4.3
BEBBG,Blankenberge,BE,51.31667,3.13333
BEBCM,Berchem,BE,50.78333,3.5
BEBCR,Bellecourt,BE,50.48333,4.25
BEBDU,Baudour,BE,50.48333,3.81667
BEBER,Beerse,BE,51.31667,4.86667
BEBGK,Balgerhoek,BE,51.2,3.51667
BEBGN,Briegden,BE,50.86667,5.61667
BEBGS,Brugge (Bruges),BE,51.21667,3.23333
BEBHE,Boekhoute,BE,51.25,3.71667
BEBHR,Bléharies,BE,50.51667,3.4
BEBHU,Buggenhout,BE,51.01667,4.2
BEBLE,Balen,BE,51.16667,5.15
BEBLO,Beloeil,BE,50.55,3.71667
BEBLT,Blaton,BE,50.5,3.65
BEBMB,Boortmeerbeek,BE,50.98333,4.56667
BEBNU,Berneau,BE,50.75,5.73333
BEBO2,Bougnies,BE,50.38333,3.93333
BEBOA,Bas-Oha,BE,50.51667,5.18333
BEBOC,Bocholt,BE,51.16667,5.58333
BEBOM,Boom,BE,51.08333,4.36667
BEBON,Bornem,BE,51.1,4.23333
BEBOO,Boorsem,BE,50.93333,5.71667
BEBRE,Bree,BE,51.13333,5.6
BEBRM,Beernem,BE,51.15,3.33333
BEBRT,Berendrecht,BE,51.33333,4.31667
BEBRU,Bruxelles (Brussel),BE,50.83333,4.33333
BEBRY,Bruyelle,BE,50.55,3.41667
BEBSE,Bissegem,BE,50.81667,3.21667
BEBSI,Labuissière,BE,50.31667,4.16667
BEBSR,Baasrode,BE,51.03333,4.16667
BEBSU,Bossuit,BE,50.75,3.4
BEBTX,Bertrix,BE,49.85,5.25
BEBUD,Burcht,BE,51.2,4.35
BEBVE,Bever,BE,50.71667,3.93333
BEBVM,Bouvignes-sur-Meuse,BE,50.26667,4.9
BEBVO,Beverlo,BE,51.08333,5.2
BEBWN,Warneton,BE,50.75,2.95
BECBQ,Clabecq,BE,50.68333,4.21667
BECCS,Courcelles,BE,50.46667,4.36667
BECLN,Calonne,BE,50.56667,3.43333
BECOM,Comines,BE,50.76667,2.98333
BECOU,Couillet,BE,50.38333,4.45
BECRA,Cheratte,BE,50.68333,5.66667
BECRL,Charleroi,BE,50.41667,4.43333
BECRQ,Chercq,BE,50.58333,3.4
BECTA,Chertal,BE,50.68333,5.66667
BECTL,Châtelineau,BE,50.41667,4.51667
BEDDR,Dendermonde,BE,51.03333,4.11667
BEDEG,Deurne,BE,51.21667,4.46667
BEDEL,Doel,BE,51.31667,4.26667
BEDEZ,Deinze,BE,50.98333,3.53333
BEDGN,Drongen,BE,51.05,3.66667
BEDIA,Dinant,BE,50.26667,4.91667
BEDIK,Diksmuide,BE,51.03333,2.86667
BEDKN,Daknam,BE,51.13333,3.98333
BEDLS,Dilsen,BE,51.03333,5.73333
BEDNB,Denderbelle,BE,51.0,4.08333
BEDPE,De Pinte,BE,51.0,3.65
BEDPK,Diepenbeek,BE,50.9,5.4
BEDPY,Dampremy,BE,50.41667,4.4
BEDRW,Denderleeuw,BE,50.88333,4.06667
BEDSE,Dessel,BE,51.23333,5.11667
BEDSL,Desselgem,BE,50.88333,3.35
BEDUF,Duffel,BE,51.1,4.51667
BEDXN,Deux-Acren,BE,50.73333,3.85
BEEAM,Ename,BE,50.85,3.63333
BEEBM,Emblem,BE,51.16667,4.6
BEEBZ,Eigenbilzen,BE,50.86667,5.58333
BEECH,Mechelen,BE,51.03333,4.46667
BEEEK,Eeklo,BE,51.18333,3.56667
BEEET,Éthe,BE,49.58333,5.58333
BEEFS,Escanaffles,BE,50.75,3.43333
BEEHT,Eindhout,BE,51.1,5.0
BEEIN,Eine,BE,50.86667,3.61667
BEEKE,Ekeren,BE,51.28333,4.41667
BEEKS,Eksaarde,BE,51.15,3.96667
BEELS,Melsen,BE,50.96667,3.7
BEEMP,Estaimpuis,BE,50.7,3.25
BEENG,Engis,BE,50.58333,5.41667
BEEQE,Eke,BE,50.95,3.63333
BEEQM,Esquelmes,BE,50.66667,3.33333
BEERE,Ertvelde,BE,51.18333,3.75
BEESD,Eisden,BE,50.98333,5.71667
BEEVM,Evergem,BE,51.11667,3.7
BEFCS,Farciennes,BE,50.43333,4.55
BEFEY,Feluy,BE,50.56667,4.25
BEFFX,Floriffoux,BE,50.45,4.76667
BEFLN,Flône,BE,50.56667,5.33333
BEFLO,Floreffe,BE,50.43333,4.78333
BEFMA,Flémalle,BE,50.6,5.46667
BEFNR,Franière,BE,50.43333,4.73333
BEFRM,Fortem,BE,51.01667,2.73333
BEFVT,Fontaine-Valmont,BE,50.31667,4.2
BEFWI,Flawinne,BE,50.46667,4.8
BEGBB,Grobbendonk,BE,51.2,4.71667
BEGBH,Genenbos,BE,51.01667,5.23333
BEGBU,Gentbrugge,BE,51.05,3.75
BEGDE,Godsheide,BE,50.93333,5.38333
BEGDN,Godinne,BE,50.35,4.86667
BEGEA,Geraardsbergen,BE,50.76667,3.86667
BEGEL,Geel,BE,51.16667,5.0
BEGGM,Grembergen,BE,51.05,4.1
BEGHI,Saint-Ghislain,BE,50.45,3.81667
BEGHL,Ghlin,BE,50.46667,3.88333
BEGLK,Gellik,BE,50.88333,5.6
BEGNE,Gent (Ghent),BE,51.05,3.71667
BEGNK,Genk,BE,50.96667,5.5
BEGOS,Gosselies,BE,50.46667,4.41667
BEGRB,Grimbergen,BE,50.93333,4.38333
BEGRO,Groot Bijgaarden,BE,50.86667,4.26667
BEGVR,Gavere,BE,50.93333,3.66667
BEHAM,Hamsehoeven,BE,51.11667,5.18333
BEHAR,Haren,BE,50.88333,4.41667
BEHBE,Hansbeke,BE,51.06667,3.53333
BEHBN,Hoboken,BE,51.16667,4.35
BEHCS,Harchies,BE,50.48333,3.68333
BEHCT,Haccourt,BE,50.73333,5.66667
BEHDK,Heindonk,BE,51.06667,4.4
BEHEE,Heer,BE,50.16667,4.83333
BEHEJ,Harelbeke,BE,50.85,3.3
BEHER,Herentals,BE,51.18333,4.83333
BEHET,Herent,BE,51.2,5.45
BEHEX,Hemiksem,BE,51.15,4.35
BEHFB,Halle,BE,50.73333,4.23333
BEHGA,Houdeng-Aimeries,BE,50.48333,4.13333
BEHGG,Houdeng-Goegnies,BE,50.48333,4.15
BEHKN,Helkijn,BE,50.73333,3.38333
BEHLU,Halluin,BE,50.78333,3.13333
BEHMB,Ham-sur-Sambre,BE,50.43333,4.66667
BEHMH,Hermalle-sous-Huy,BE,50.55,5.36667
BEHMM,Hamme,BE,51.0881545,4.1202841
BEHNA,Handzame,BE,51.01667,3.0
BEHNS,Hensies,BE,50.43333,3.66667
BEHOL,Hollain,BE,50.53333,3.41667
BEHPD,Hastière-par-delà,BE,50.21667,4.83333
BEHRE,Havré,BE,50.46667,4.03333
BEHRP,Hourpes,BE,50.36667,4.28333
BEHRS,Herstal,BE,50.66667,5.63333
BEHSD,Hofstade,BE,50.96667,4.03333
BEHSL,Sint-Huibrechts-Lille,BE,51.21667,5.48333
BEHSS,Hasselt,BE,50.93333,5.33333
BEHTJ,Hautrage,BE,50.48333,3.75
BEHTM,Hermeton-sur-Meuse,BE,50.2,4.81667
BEHUM,Humbeek,BE,50.96667,4.38333
BEHUX,Houx,BE,50.3,4.9
BEHUY,Huy,BE,50.51667,5.23333
BEHVE,Hever,BE,51.0,4.55
BEHYB,Herdersem,BE,50.96667,4.06667
BEIAI,Denderhoutem,BE,50.8718267,4.0184212
BEIGE,Ingelmunster,BE,50.91667,3.25
BEISR,Isières,BE,50.66667,3.81667
BEITR,Ittre (Itter),BE,50.65,4.26667
BEIZG,Izegem,BE,50.91667,3.2
BEJAK,Jupille-sur-Meuse,BE,50.65,5.63333
BEJAM,Jambes,BE,50.45,4.88333
BEJAV,Java,BE,50.51667,5.15
BEJKP,Sint-Jacobs-Kapelle,BE,51.0,2.81667
BEJPS,Jemeppe-sur-Sambre,BE,50.46667,4.66667
BEKAI,Kain,BE,50.63333,3.36667
BEKAN,Kanne (Canne),BE,50.81667,5.66667
BEKCT,Kachtem,BE,50.93333,3.18333
BEKDE,Kieldrecht,BE,51.28333,4.16667
BEKEK,Kruibeke,BE,51.16667,4.31667
BEKHN,Kerkhove,BE,50.8,3.5
BEKJK,Kortrijk,BE,50.83333,3.26667
BEKLE,Kaulille,BE,51.18333,5.51667
BEKMH,Kampenhout,BE,50.95,4.55
BEKNS,Knesselaere,BE,51.13333,3.41667
BEKOU,Kallo,BE,51.25,4.28333
BEKPB,Kapelle-op-den-Bos,BE,51.01667,4.36667
BEKRN,Kuringen,BE,50.95,5.3
BEKRO,Kinrooi,BE,51.15,5.75
BEKSN,Kessenich,BE,51.15,5.81667
BEKSR,Kluisbergen,BE,50.78333,3.51667
BEKUU,Kuurne,BE,50.85,3.28333
BEKVE,Klein Veerle,BE,51.33333,4.66667
BEKWA,Kwaadmechelen,BE,51.1,5.13333
BELAN,Lanaken,BE,50.88333,5.65
BELAW,Lauwe,BE,50.8,3.18333
BELBE,Lembeek,BE,50.71667,4.21667
BELBS,Lobbes,BE,50.35,4.25
BELDS,Landelies,BE,50.38333,4.35
BELES,Lessines,BE,50.71667,3.83333
BELEU,Leuven,BE,50.88333,4.7
BELFE,Leffinge,BE,51.16667,2.88333
BELGB,Langerbrugge,BE,51.11667,3.73333
BELGG,Liège,BE,50.63333,5.56667
BELGM,Landegem,BE,51.05,3.56667
BELGO,Langerlo,BE,50.95,5.5
BELHK,Liefkenshoek,BE,51.01667,3.88333
BELIE,Lier,BE,51.13333,4.56667
BELIL,Lillo,BE,51.3,4.3
BELIX,Lixhe,BE,50.75,5.66667
BELML,Lommel,BE,51.23333,5.3
BELNK,Lanklaar,BE,51.01667,5.71667
BELNY,Ternaaien (Lanaye),BE,50.78333,5.68333
BELOK,Lokeren,BE,51.1,3.98333
BELOT,Lot,BE,50.76667,4.26667
BELOZ,Lozen,BE,51.2,5.56667
BELPG,Leopoldsburg,BE,51.11667,5.25
BELPI,Laplaigne,BE,50.51667,3.43333
BELQA,Lanquesaint,BE,50.65,3.8
BELRG,Ledeberg,BE,51.03333,3.75
BELSG,Lissewege,BE,51.3,3.18333
BELUI,Lustin,BE,50.38333,4.9
BELUM,Lummen,BE,50.98333,5.2
BELUZ,Ladeuze,BE,50.56667,3.76667
BEMAN,Manage,BE,50.5,4.21667
BEMAP,Marchienne-au-Pont,BE,50.4,4.38333
BEMBY,Maubray,BE,50.55,3.5
BEMEE,Meer,BE,51.45,4.73333
BEMEG,Meilegem,BE,50.9,3.7
BEMEH,Meerhout,BE,51.13333,5.08333
BEMEL,Melle,BE,51.0,3.8
BEMEN,Menen,BE,50.8,3.11667
BEMEW,Moerbeke-Waas,BE,51.16667,3.93333
BEMFF,Maffle,BE,50.61667,3.8
BEMGM,Meigem,BE,51.01667,3.53333
BEMGN,Moignelée,BE,50.45,4.58333
BEMGS,Montignies-sur-Sambre,BE,50.4,4.5
BEMHN,Massenhoven,BE,51.2,4.61667
BEMLD,Marche-les-Dames,BE,50.48333,4.96667
BEMLO,Mol,BE,51.18333,5.1
BEMLY,Marly,BE,50.88333,4.38333
BEMMN,Maasmechelen,BE,50.9634179,5.6960212
BEMNO,Moen,BE,50.76667,3.4
BEMQS,Mons,BE,50.45,3.93333
BEMRB,Moerbrugge,BE,51.16667,3.26667
BEMRD,Merendree,BE,51.08333,3.58333
BEMRG,Maurage,BE,50.45,4.08333
BEMRK,Merksem,BE,51.25,4.45
BEMRL,Merelbeke,BE,51.0,3.75
BEMRM,Merkem,BE,50.95,2.85
BEMRO,Mornimont,BE,50.45,4.7
BEMSI,Monsin,BE,50.66667,5.63333
BEMSJ,Sint-Jans-Molenbeek (Molenbeek-Saint-Jean)/Brussel (Bruxelles),BE,50.85,4.31667
BEMSK,Maaseik,BE,51.1,5.8
BEMSP,Mespelare,BE,51.0,4.06667
BEMSR,Maisières,BE,50.48333,3.95
BEMSS,Monceau-sur-Sambre,BE,50.41667,4.36667
BEMUI,Muizen,BE,51.01667,4.51667
BEMZK,Moerzeke,BE,51.06667,4.15
BENAM,Namur,BE,50.46667,4.86667
BENBA,Nimy,BE,50.46667,3.95
BENFE,Neffe,BE,50.23333,4.91667
BENHA,Neerharen,BE,50.91667,5.68333
BENHY,Neuville-sous-Huy,BE,50.53333,5.28333
BENIE,Nieuwpoort,BE,51.13333,2.75
BENIL,Niel,BE,51.11667,4.33333
BENMC,Namêche,BE,50.46667,5.0
BENNV,Ninove,BE,50.83333,4.01667
BENRP,Neerpelt,BE,51.21667,5.41667
BENRT,Neeroeteren,BE,51.08333,5.7
BENRY,Renory,BE,50.6,5.55
BENVH,Neder-Over-Heembeek,BE,50.9,4.38333
BENVL,Nevele,BE,51.03333,3.55
BENVN,Noeveren,BE,51.1,4.35
BENYL,Nijlen,BE,51.16667,4.65
BEOBG,Oudenburg,BE,51.18333,3.0
BEOBR,Obourg,BE,50.46667,4.0
BEOBT,Ombret-Rawsa,BE,50.55,5.33333
BEODE,Oudergem (Auderghem)/Brussel (Bruxelles),BE,50.81667,4.43333
BEOEL,Oelegem,BE,51.21667,4.58333
BEOEV,Oevel,BE,51.13333,4.88333
BEOGS,Ollignies,BE,50.68333,3.85
BEOHN,Ophoven,BE,51.11667,5.8
BEOKG,Okegem,BE,50.85,4.05
BEOKP,Oostkamp,BE,51.15,3.23333
BEOLE,Overboelare,BE,50.75,3.85
BEOLN,Olen,BE,51.15,4.85
BEOOG,Ooigem,BE,50.88333,3.33333
BEOPI,Opitter,BE,51.11667,5.65
BEOPY,Oupeye,BE,50.7,5.65
BEOQC,Oisquercq,BE,50.66667,4.21667
BEORR,Orroir,BE,50.75,3.46667
BEOSG,Oeselgem,BE,50.93333,3.43333
BEOST,Ostend (Oostende),BE,51.2,2.91667
BEOTH,Oud-Turnhout,BE,51.31667,4.98333
BEOTK,Oostkerke,BE,51.28333,3.28333
BEOTL,Oosterlo,BE,51.11667,4.96667
BEOUD,Oudenaarde,BE,50.85,3.6
BEOUG,Ougrée,BE,50.6,5.53333
BEOVE,Overpelt,BE,51.21667,5.41667
BEOZL,Onkerzele,BE,50.78333,3.9
BEPAL,Paal,BE,51.03333,5.18333
BEPCL,Pont-à-Celles,BE,50.5,4.35
BEPCQ,Pecq,BE,50.68333,3.33333
BEPES,Péronnes,BE,50.55,3.43333
BEPFE,Profondeville,BE,50.38333,4.86667
BEPKH,Pollinkhove,BE,50.96667,2.73333
BEPLB,Péronnes/Binche,BE,50.43333,4.13333
BEPLO,Pont-de-Loup,BE,50.41667,4.53333
BEPLY,Petit-Lanaye,BE,50.78333,5.68333
BEPME,Pommeroeul,BE,50.45,3.7
BEPML,Pamel,BE,50.83333,4.06667
BEPTP,Pijp Tabak,BE,51.23333,4.35
